Freq.	I(R1)
9.78150000000000e+07	(-2.13258456148349e+02dB,1.43754276124691e+02°)
9.78200000000000e+07	(-2.13260030295731e+02dB,1.43762023413700e+02°)
9.78250000000000e+07	(-2.13261751294502e+02dB,1.43771556108458e+02°)
9.78300000000000e+07	(-2.13259470554124e+02dB,1.43774916587267e+02°)
9.78350000000000e+07	(-2.13259749187405e+02dB,1.43779971500624e+02°)
9.78400000000000e+07	(-2.13263577299557e+02dB,1.43771229931884e+02°)
9.78450000000000e+07	(-2.13260440211441e+02dB,1.43762380788312e+02°)
9.78500000000000e+07	(-2.13263545371035e+02dB,1.43767267306545e+02°)
9.78550000000000e+07	(-2.13261634317784e+02dB,1.43785316801522e+02°)
9.78600000000000e+07	(-2.13262855243833e+02dB,1.43787694129141e+02°)
9.78650000000000e+07	(-2.13263080118097e+02dB,1.43813153352153e+02°)
9.78700000000000e+07	(-2.13263266162446e+02dB,1.43798362591191e+02°)
9.78750000000000e+07	(-2.13263074539799e+02dB,1.43794365713989e+02°)
9.78800000000000e+07	(-2.13265201247854e+02dB,1.43800560558932e+02°)
9.78850000000000e+07	(-2.13263455220102e+02dB,1.43809425418730e+02°)
9.78900000000000e+07	(-2.13264604768040e+02dB,1.43817667081260e+02°)
9.78950000000000e+07	(-2.13264402371032e+02dB,1.43801418924022e+02°)
9.79000000000000e+07	(-2.13262861370903e+02dB,1.43814953450072e+02°)
9.79050000000000e+07	(-2.13265000494502e+02dB,1.43797607028591e+02°)
9.79100000000000e+07	(-2.13264641459216e+02dB,1.43817821010200e+02°)
9.79150000000000e+07	(-2.13264660547101e+02dB,1.43817019223307e+02°)
9.79200000000000e+07	(-2.13264843166113e+02dB,1.43821773980435e+02°)
9.79250000000000e+07	(-2.13267773559580e+02dB,1.43824763545466e+02°)
9.79300000000000e+07	(-2.13265464411529e+02dB,1.43834370087931e+02°)
9.79350000000000e+07	(-2.13266575754637e+02dB,1.43841212414289e+02°)
9.79400000000000e+07	(-2.13268263907202e+02dB,1.43813119714952e+02°)
9.79450000000000e+07	(-2.13265364901809e+02dB,1.43828964424602e+02°)
9.79500000000000e+07	(-2.13268239755175e+02dB,1.43822413715350e+02°)
9.79550000000000e+07	(-2.13267915100518e+02dB,1.43842526597717e+02°)
9.79600000000000e+07	(-2.13268237723760e+02dB,1.43840163556686e+02°)
9.79650000000000e+07	(-2.13270219910073e+02dB,1.43859906715058e+02°)
9.79700000000000e+07	(-2.13269865706133e+02dB,1.43852817215040e+02°)
9.79750000000000e+07	(-2.13268601115787e+02dB,1.43847432270628e+02°)
9.79800000000000e+07	(-2.13270155814174e+02dB,1.43846635054074e+02°)
9.79850000000000e+07	(-2.13269659878258e+02dB,1.43862518087412e+02°)
9.79900000000000e+07	(-2.13271051256107e+02dB,1.43866974889257e+02°)
9.79950000000000e+07	(-2.13270686432274e+02dB,1.43862547071229e+02°)
9.80000000000000e+07	(-2.13270354779637e+02dB,1.43869806705819e+02°)
9.80050000000000e+07	(-2.13270188902712e+02dB,1.43857437584599e+02°)
9.80100000000000e+07	(-2.13270862409003e+02dB,1.43878338382710e+02°)
9.80150000000000e+07	(-2.13271072098042e+02dB,1.43876318875827e+02°)
9.80200000000000e+07	(-2.13270693110793e+02dB,1.43884493427926e+02°)
9.80250000000000e+07	(-2.13273231802305e+02dB,1.43880037020378e+02°)
9.80300000000000e+07	(-2.13272033637952e+02dB,1.43890951932827e+02°)
9.80350000000000e+07	(-2.13273866106003e+02dB,1.43893273866911e+02°)
9.80400000000000e+07	(-2.13272193243340e+02dB,1.43868279422868e+02°)
9.80450000000000e+07	(-2.13272331429815e+02dB,1.43896806254250e+02°)
9.80500000000000e+07	(-2.13273818364773e+02dB,1.43887187750803e+02°)
9.80550000000000e+07	(-2.13274541803309e+02dB,1.43898489866903e+02°)
9.80600000000000e+07	(-2.13273838107863e+02dB,1.43898189647656e+02°)
9.80650000000000e+07	(-2.13275680039563e+02dB,1.43901972316596e+02°)
9.80700000000000e+07	(-2.13276127363022e+02dB,1.43903232506187e+02°)
9.80750000000000e+07	(-2.13274280661755e+02dB,1.43904806515803e+02°)
9.80800000000000e+07	(-2.13274711483733e+02dB,1.43900912599969e+02°)
9.80850000000000e+07	(-2.13275485730906e+02dB,1.43913180151356e+02°)
9.80900000000000e+07	(-2.13276837438148e+02dB,1.43919357718042e+02°)
9.80950000000000e+07	(-2.13277694816142e+02dB,1.43920967197412e+02°)
9.81000000000000e+07	(-2.13277360840704e+02dB,1.43920351176515e+02°)
9.81050000000000e+07	(-2.13276439082027e+02dB,1.43921616566690e+02°)
9.81100000000000e+07	(-2.13277639611487e+02dB,1.43934267979898e+02°)
9.81150000000000e+07	(-2.13277458095352e+02dB,1.43932424492299e+02°)
9.81200000000000e+07	(-2.13277524225224e+02dB,1.43942796797514e+02°)
9.81250000000000e+07	(-2.13278890276534e+02dB,1.43938008455297e+02°)
9.81300000000000e+07	(-2.13278943888899e+02dB,1.43943535599379e+02°)
9.81350000000000e+07	(-2.13280320459124e+02dB,1.43939158721784e+02°)
9.81400000000000e+07	(-2.13277227339900e+02dB,1.43936425129625e+02°)
9.81450000000000e+07	(-2.13280205495073e+02dB,1.43954710651362e+02°)
9.81500000000000e+07	(-2.13280612686587e+02dB,1.43951584579402e+02°)
9.81550000000000e+07	(-2.13281120462087e+02dB,1.43951070901502e+02°)
9.81600000000000e+07	(-2.13280079508118e+02dB,1.43956250802303e+02°)
9.81650000000000e+07	(-2.13279950735889e+02dB,1.43949907249189e+02°)
9.81700000000000e+07	(-2.13281802713486e+02dB,1.43953653157366e+02°)
9.81750000000000e+07	(-2.13280736173056e+02dB,1.43963117012750e+02°)
9.81800000000000e+07	(-2.13280033468655e+02dB,1.43962508827378e+02°)
9.81850000000000e+07	(-2.13280958055460e+02dB,1.43966581615185e+02°)
9.81900000000000e+07	(-2.13282670622325e+02dB,1.43974785112119e+02°)
9.81950000000000e+07	(-2.13284099265628e+02dB,1.43973451630832e+02°)
9.82000000000000e+07	(-2.13283288178414e+02dB,1.43969962214790e+02°)
9.82050000000000e+07	(-2.13283653985816e+02dB,1.43981690881267e+02°)
9.82100000000000e+07	(-2.13284283244269e+02dB,1.43984552208310e+02°)
9.82150000000000e+07	(-2.13283950444208e+02dB,1.43986868298904e+02°)
9.82200000000000e+07	(-2.13284415374121e+02dB,1.43994550552117e+02°)
9.82250000000000e+07	(-2.13285005261181e+02dB,1.43995951328155e+02°)
9.82300000000000e+07	(-2.13285581468205e+02dB,1.43992431718416e+02°)
9.82350000000000e+07	(-2.13285473954652e+02dB,1.43987097632652e+02°)
9.82400000000000e+07	(-2.13284240871836e+02dB,1.44005344702430e+02°)
9.82450000000000e+07	(-2.13287200937702e+02dB,1.44002172647950e+02°)
9.82500000000000e+07	(-2.13287842186926e+02dB,1.44008467717399e+02°)
9.82550000000000e+07	(-2.13287278379534e+02dB,1.44001626655184e+02°)
9.82600000000000e+07	(-2.13286602914531e+02dB,1.44011372773962e+02°)
9.82650000000000e+07	(-2.13284526941252e+02dB,1.44008298679689e+02°)
9.82700000000000e+07	(-2.13287187723413e+02dB,1.44008613559786e+02°)
9.82750000000000e+07	(-2.13287542495065e+02dB,1.44017774361905e+02°)
9.82800000000000e+07	(-2.13286483241327e+02dB,1.44024654697643e+02°)
9.82850000000000e+07	(-2.13286717533267e+02dB,1.44023447559262e+02°)
9.82900000000000e+07	(-2.13288685759666e+02dB,1.44028367401751e+02°)
9.82950000000000e+07	(-2.13289338517335e+02dB,1.44026203148852e+02°)
9.83000000000000e+07	(-2.13288504737609e+02dB,1.44024053473907e+02°)
9.83050000000000e+07	(-2.13290861101447e+02dB,1.44034907489470e+02°)
9.83100000000000e+07	(-2.13290311831450e+02dB,1.44034080673087e+02°)
9.83150000000000e+07	(-2.13290495170615e+02dB,1.44039674701887e+02°)
9.83200000000000e+07	(-2.13290487280512e+02dB,1.44043441561847e+02°)
9.83250000000000e+07	(-2.13291173176359e+02dB,1.44051047060327e+02°)
9.83300000000000e+07	(-2.13291442878172e+02dB,1.44040117157126e+02°)
9.83350000000000e+07	(-2.13290203377083e+02dB,1.44042634178837e+02°)
9.83400000000000e+07	(-2.13292332040284e+02dB,1.44063299924684e+02°)
9.83450000000000e+07	(-2.13292730986400e+02dB,1.44048670969920e+02°)
9.83500000000000e+07	(-2.13294508622192e+02dB,1.44059428738878e+02°)
9.83550000000000e+07	(-2.13292945920995e+02dB,1.44054431979899e+02°)
9.83600000000000e+07	(-2.13292810544938e+02dB,1.44065298980067e+02°)
9.83650000000000e+07	(-2.13290466032444e+02dB,1.44071776278883e+02°)
9.83700000000000e+07	(-2.13292892838347e+02dB,1.44067578373365e+02°)
9.83750000000000e+07	(-2.13293874026752e+02dB,1.44068469781344e+02°)
9.83800000000000e+07	(-2.13293586021020e+02dB,1.44081071255691e+02°)
9.83850000000000e+07	(-2.13293251516666e+02dB,1.44079518168189e+02°)
9.83900000000000e+07	(-2.13294397960576e+02dB,1.44079274756858e+02°)
9.83950000000000e+07	(-2.13294370379791e+02dB,1.44085810583056e+02°)
9.84000000000000e+07	(-2.13293948412828e+02dB,1.44084607065996e+02°)
9.84050000000000e+07	(-2.13297141672517e+02dB,1.44085807256935e+02°)
9.84100000000000e+07	(-2.13295896514198e+02dB,1.44087440384307e+02°)
9.84150000000000e+07	(-2.13296663165878e+02dB,1.44090343369227e+02°)
9.84200000000000e+07	(-2.13295762941474e+02dB,1.44094381712576e+02°)
9.84250000000000e+07	(-2.13297019279142e+02dB,1.44103691612403e+02°)
9.84300000000000e+07	(-2.13296676397858e+02dB,1.44091108447113e+02°)
9.84350000000000e+07	(-2.13295793986900e+02dB,1.44104271884172e+02°)
9.84400000000000e+07	(-2.13299712120736e+02dB,1.44110462418140e+02°)
9.84450000000000e+07	(-2.13297701572752e+02dB,1.44102435783757e+02°)
9.84500000000000e+07	(-2.13300236628263e+02dB,1.44110641477768e+02°)
9.84550000000000e+07	(-2.13298470478544e+02dB,1.44111836309878e+02°)
9.84600000000000e+07	(-2.13298586013125e+02dB,1.44120573082237e+02°)
9.84650000000000e+07	(-2.13297594362783e+02dB,1.44130791010097e+02°)
9.84700000000000e+07	(-2.13299262721826e+02dB,1.44125594456979e+02°)
9.84750000000000e+07	(-2.13299589514110e+02dB,1.44119752788870e+02°)
9.84800000000000e+07	(-2.13300538364167e+02dB,1.44131389331130e+02°)
9.84850000000000e+07	(-2.13300154349162e+02dB,1.44131224306892e+02°)
9.84900000000000e+07	(-2.13299563632418e+02dB,1.44132765558959e+02°)
9.84950000000000e+07	(-2.13300407530033e+02dB,1.44149370891415e+02°)
9.85000000000000e+07	(-2.13300211656202e+02dB,1.44146825983948e+02°)
9.85050000000000e+07	(-2.13302552421836e+02dB,1.44140020145601e+02°)
9.85100000000000e+07	(-2.13301614910240e+02dB,1.44144011278601e+02°)
9.85150000000000e+07	(-2.13302181930909e+02dB,1.44140970348685e+02°)
9.85200000000000e+07	(-2.13301046310998e+02dB,1.44149357045850e+02°)
9.85250000000000e+07	(-2.13302667542340e+02dB,1.44156900650289e+02°)
9.85300000000000e+07	(-2.13302007410162e+02dB,1.44148837880054e+02°)
9.85350000000000e+07	(-2.13302597414259e+02dB,1.44165516037855e+02°)
9.85400000000000e+07	(-2.13305410487853e+02dB,1.44156897995728e+02°)
9.85450000000000e+07	(-2.13303264626441e+02dB,1.44161819646538e+02°)
9.85500000000000e+07	(-2.13305427234593e+02dB,1.44165529300876e+02°)
9.85550000000000e+07	(-2.13304371579176e+02dB,1.44171320793469e+02°)
9.85600000000000e+07	(-2.13304342343667e+02dB,1.44177108037540e+02°)
9.85650000000000e+07	(-2.13304864562598e+02dB,1.44181226351544e+02°)
9.85700000000000e+07	(-2.13305977442364e+02dB,1.44179302602984e+02°)
9.85750000000000e+07	(-2.13305320593429e+02dB,1.44175527572715e+02°)
9.85800000000000e+07	(-2.13306742448559e+02dB,1.44180398832496e+02°)
9.85850000000000e+07	(-2.13306470206527e+02dB,1.44180281956265e+02°)
9.85900000000000e+07	(-2.13304799482253e+02dB,1.44192471493866e+02°)
9.85950000000000e+07	(-2.13307378221157e+02dB,1.44207179379321e+02°)
9.86000000000000e+07	(-2.13306988516572e+02dB,1.44203392118741e+02°)
9.86050000000000e+07	(-2.13307979126362e+02dB,1.44198256879216e+02°)
9.86100000000000e+07	(-2.13307779581531e+02dB,1.44200209917088e+02°)
9.86150000000000e+07	(-2.13307423351876e+02dB,1.44195780562218e+02°)
9.86200000000000e+07	(-2.13306986821647e+02dB,1.44206679153504e+02°)
9.86250000000000e+07	(-2.13308456149564e+02dB,1.44212400369631e+02°)
9.86300000000000e+07	(-2.13308103826013e+02dB,1.44211488858228e+02°)
9.86350000000000e+07	(-2.13309774326841e+02dB,1.44220695426434e+02°)
9.86400000000000e+07	(-2.13310108138987e+02dB,1.44210855817013e+02°)
9.86450000000000e+07	(-2.13309634817197e+02dB,1.44219130974854e+02°)
9.86500000000000e+07	(-2.13310762328298e+02dB,1.44223051481651e+02°)
9.86550000000000e+07	(-2.13310795763189e+02dB,1.44228419429661e+02°)
9.86600000000000e+07	(-2.13310381591210e+02dB,1.44233059028629e+02°)
9.86650000000000e+07	(-2.13311301457980e+02dB,1.44227639378295e+02°)
9.86700000000000e+07	(-2.13312337911584e+02dB,1.44230529627283e+02°)
9.86750000000000e+07	(-2.13311588473640e+02dB,1.44234048558933e+02°)
9.86800000000000e+07	(-2.13312171803271e+02dB,1.44232915655599e+02°)
9.86850000000000e+07	(-2.13311871231041e+02dB,1.44232108971296e+02°)
9.86900000000000e+07	(-2.13311027040189e+02dB,1.44254040264181e+02°)
9.86950000000000e+07	(-2.13314026999399e+02dB,1.44255236743547e+02°)
9.87000000000000e+07	(-2.13313389852131e+02dB,1.44252780461128e+02°)
9.87050000000000e+07	(-2.13314035667755e+02dB,1.44256768844892e+02°)
9.87100000000000e+07	(-2.13314108838081e+02dB,1.44254599335504e+02°)
9.87150000000000e+07	(-2.13313129168091e+02dB,1.44255947913277e+02°)
9.87200000000000e+07	(-2.13313454743790e+02dB,1.44262982059883e+02°)
9.87250000000000e+07	(-2.13314474832174e+02dB,1.44268515875631e+02°)
9.87300000000000e+07	(-2.13315005619170e+02dB,1.44272409030300e+02°)
9.87350000000000e+07	(-2.13316266445935e+02dB,1.44269857634660e+02°)
9.87400000000000e+07	(-2.13315249142012e+02dB,1.44271335683259e+02°)
9.87450000000000e+07	(-2.13316136985912e+02dB,1.44271054944601e+02°)
9.87500000000000e+07	(-2.13316611243014e+02dB,1.44281063409039e+02°)
9.87550000000000e+07	(-2.13317261084874e+02dB,1.44281710846272e+02°)
9.87600000000000e+07	(-2.13316467397035e+02dB,1.44287415594312e+02°)
9.87650000000000e+07	(-2.13316747352754e+02dB,1.44277449174600e+02°)
9.87700000000000e+07	(-2.13318050370075e+02dB,1.44283581992043e+02°)
9.87750000000000e+07	(-2.13318180238537e+02dB,1.44290236642928e+02°)
9.87800000000000e+07	(-2.13317394097140e+02dB,1.44290214851048e+02°)
9.87850000000000e+07	(-2.13317181539743e+02dB,1.44290092964406e+02°)
9.87900000000000e+07	(-2.13318255818821e+02dB,1.44309334487556e+02°)
9.87950000000000e+07	(-2.13319446755581e+02dB,1.44301175994959e+02°)
9.88000000000000e+07	(-2.13318847322057e+02dB,1.44301374990704e+02°)
9.88050000000000e+07	(-2.13320369309167e+02dB,1.44312217782233e+02°)
9.88100000000000e+07	(-2.13320161857548e+02dB,1.44308839841406e+02°)
9.88150000000000e+07	(-2.13319660915022e+02dB,1.44316527756928e+02°)
9.88200000000000e+07	(-2.13319877720470e+02dB,1.44316311234265e+02°)
9.88250000000000e+07	(-2.13320552262117e+02dB,1.44322825492444e+02°)
9.88300000000000e+07	(-2.13322058177734e+02dB,1.44326389064570e+02°)
9.88350000000000e+07	(-2.13321783955060e+02dB,1.44318605462468e+02°)
9.88400000000000e+07	(-2.13321454736196e+02dB,1.44331625802820e+02°)
9.88450000000000e+07	(-2.13322164164547e+02dB,1.44322029303595e+02°)
9.88500000000000e+07	(-2.13322875133154e+02dB,1.44338364496250e+02°)
9.88550000000000e+07	(-2.13323169568003e+02dB,1.44333811355037e+02°)
9.88600000000000e+07	(-2.13322210184772e+02dB,1.44340845624989e+02°)
9.88650000000000e+07	(-2.13321904336522e+02dB,1.44333598002865e+02°)
9.88700000000000e+07	(-2.13323588570743e+02dB,1.44340421510934e+02°)
9.88750000000000e+07	(-2.13324482885160e+02dB,1.44342638833287e+02°)
9.88800000000000e+07	(-2.13323106269826e+02dB,1.44350366913690e+02°)
9.88850000000000e+07	(-2.13323442610732e+02dB,1.44351609770946e+02°)
9.88900000000000e+07	(-2.13325274532414e+02dB,1.44356099132214e+02°)
9.88950000000000e+07	(-2.13324175766310e+02dB,1.44355089921119e+02°)
9.89000000000000e+07	(-2.13323765694756e+02dB,1.44355982240785e+02°)
9.89050000000000e+07	(-2.13326261313612e+02dB,1.44365040835172e+02°)
9.89100000000000e+07	(-2.13325970402782e+02dB,1.44364524656794e+02°)
9.89150000000000e+07	(-2.13326584754436e+02dB,1.44371185530589e+02°)
9.89200000000000e+07	(-2.13325940772498e+02dB,1.44368027672841e+02°)
9.89250000000000e+07	(-2.13326542031371e+02dB,1.44375678397174e+02°)
9.89300000000000e+07	(-2.13328379570938e+02dB,1.44375220537692e+02°)
9.89350000000000e+07	(-2.13326858245345e+02dB,1.44372623500268e+02°)
9.89400000000000e+07	(-2.13328051369846e+02dB,1.44387396087283e+02°)
9.89450000000000e+07	(-2.13327869015276e+02dB,1.44377156106135e+02°)
9.89500000000000e+07	(-2.13329268735191e+02dB,1.44393755523115e+02°)
9.89550000000000e+07	(-2.13328569722696e+02dB,1.44387903146001e+02°)
9.89600000000000e+07	(-2.13327677382239e+02dB,1.44394718242665e+02°)
9.89650000000000e+07	(-2.13327650133717e+02dB,1.44393261692122e+02°)
9.89700000000000e+07	(-2.13329600740065e+02dB,1.44399241768973e+02°)
9.89750000000000e+07	(-2.13330236268731e+02dB,1.44395516673652e+02°)
9.89800000000000e+07	(-2.13329507056424e+02dB,1.44410049138331e+02°)
9.89850000000000e+07	(-2.13330625067072e+02dB,1.44409942814619e+02°)
9.89900000000000e+07	(-2.13330919786123e+02dB,1.44401161894729e+02°)
9.89950000000000e+07	(-2.13329580874330e+02dB,1.44416972889530e+02°)
9.90000000000000e+07	(-2.13329176555365e+02dB,1.44415947045324e+02°)
9.90050000000000e+07	(-2.13331652024930e+02dB,1.44418323949723e+02°)
9.90100000000000e+07	(-2.13331968237519e+02dB,1.44421018041674e+02°)
9.90150000000000e+07	(-2.13333027959392e+02dB,1.44419836180380e+02°)
9.90200000000000e+07	(-2.13331779498369e+02dB,1.44421352176634e+02°)
9.90250000000000e+07	(-2.13332449633071e+02dB,1.44429353730322e+02°)
9.90300000000000e+07	(-2.13333599906797e+02dB,1.44425763378407e+02°)
9.90350000000000e+07	(-2.13332222946347e+02dB,1.44432086148917e+02°)
9.90400000000000e+07	(-2.13334148569582e+02dB,1.44439976194750e+02°)
9.90450000000000e+07	(-2.13333861111682e+02dB,1.44435354267055e+02°)
9.90500000000000e+07	(-2.13335551363363e+02dB,1.44446153679766e+02°)
9.90550000000000e+07	(-2.13334125742942e+02dB,1.44444349300791e+02°)
9.90600000000000e+07	(-2.13333334169397e+02dB,1.44449768694951e+02°)
9.90650000000000e+07	(-2.13334209235795e+02dB,1.44451856146909e+02°)
9.90700000000000e+07	(-2.13336075732461e+02dB,1.44456863704991e+02°)
9.90750000000000e+07	(-2.13335805123707e+02dB,1.44452870844650e+02°)
9.90800000000000e+07	(-2.13336152761822e+02dB,1.44466096620927e+02°)
9.90850000000000e+07	(-2.13337596157306e+02dB,1.44460982300364e+02°)
9.90900000000000e+07	(-2.13335529064067e+02dB,1.44453423655644e+02°)
9.90950000000000e+07	(-2.13336240197204e+02dB,1.44477238581137e+02°)
9.91000000000000e+07	(-2.13335618595374e+02dB,1.44474542087130e+02°)
9.91050000000000e+07	(-2.13337186265333e+02dB,1.44473982658082e+02°)
9.91100000000000e+07	(-2.13338306053699e+02dB,1.44476674660306e+02°)
9.91150000000000e+07	(-2.13338515028432e+02dB,1.44469232436538e+02°)
9.91200000000000e+07	(-2.13337658450974e+02dB,1.44477609987143e+02°)
9.91250000000000e+07	(-2.13338345810539e+02dB,1.44484387076885e+02°)
9.91300000000000e+07	(-2.13338304928603e+02dB,1.44482697708542e+02°)
9.91350000000000e+07	(-2.13338260127689e+02dB,1.44491957150106e+02°)
9.91400000000000e+07	(-2.13339749634342e+02dB,1.44493102856425e+02°)
9.91450000000000e+07	(-2.13340329391875e+02dB,1.44491751933060e+02°)
9.91500000000000e+07	(-2.13341509621902e+02dB,1.44496869878355e+02°)
9.91550000000000e+07	(-2.13340241272966e+02dB,1.44500841092940e+02°)
9.91600000000000e+07	(-2.13339421972805e+02dB,1.44505236193985e+02°)
9.91650000000000e+07	(-2.13340999484569e+02dB,1.44506754388820e+02°)
9.91700000000000e+07	(-2.13342377418889e+02dB,1.44511775087085e+02°)
9.91750000000000e+07	(-2.13341730097743e+02dB,1.44512679957522e+02°)
9.91800000000000e+07	(-2.13342431911615e+02dB,1.44517448251988e+02°)
9.91850000000000e+07	(-2.13343380045473e+02dB,1.44508291799360e+02°)
9.91900000000000e+07	(-2.13340676075660e+02dB,1.44514600055331e+02°)
9.91950000000000e+07	(-2.13343237959858e+02dB,1.44529292585227e+02°)
9.92000000000000e+07	(-2.13342486714813e+02dB,1.44527377032434e+02°)
9.92050000000000e+07	(-2.13343291456062e+02dB,1.44530467315499e+02°)
9.92100000000000e+07	(-2.13344577817557e+02dB,1.44531045532715e+02°)
9.92150000000000e+07	(-2.13343511918371e+02dB,1.44525251906261e+02°)
9.92200000000000e+07	(-2.13343696388160e+02dB,1.44534688772252e+02°)
9.92250000000000e+07	(-2.13344267414191e+02dB,1.44538989905142e+02°)
9.92300000000000e+07	(-2.13343602418896e+02dB,1.44544115079811e+02°)
9.92350000000000e+07	(-2.13344799094300e+02dB,1.44547573783702e+02°)
